cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"12717","0","882541","1827923","Bridge Community Bank","Mount Vernon","IA","52314","3/31/2020","6/2/2020","NM","302 Hwy. 1 S.","BRIDGE COMMUNITY BANK ESOP","3","0","","2","0","Linn","16300","Cedar Rapids, IA","9/8/1903","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bridge.bank","1035","163","872","0","160","0","43","","117","656","427","110","119","376","0","74","302","0","302","0","302","-9","0","0","302"
"58210","0","3378773","3378764","Bridgewater Bank","Saint Louis Park","MN","55416","3/31/2020","6/2/2020","NM","4400 Excelsior Blvd.","BRIDGEWATER BANCSHARES INC","9","0","","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","11/2/2005","11/2/2005","3/12/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.bridgewaterbankmn.com","27438","6858","20580","2100","1716","0","240","0","1476","9814","6273","725","2816","10382","3","2752","7633","0","7633","0","7633","41","0","401","7630.63"
"90169","8030","699105","3134102","Bridgewater Savings Bank","Raynham","MA","2767","3/31/2020","6/2/2020","SM","756 Orchard St.","BRIDGEWATER FINANCIAL MHC","8","0","","4","0","Bristol","39300","Providence-Warwick, RI-MA","3/19/1872","6/20/1985","1/29/2013","Stock","0","1","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.bridgewatersavings.com","5812","1217","4595","0","1236","183","153","","900","5185","3122","659","1404","646","0","93","553","0","553","0","553","0","0","0","553"
"9189","13682","227656","1140248","Brighton Bank","Brighton","TN","38011","3/31/2020","6/2/2020","NM","7663 Hwy. 51 S.","BRIGHTON BCORP INC","2","0","","4","0","Tipton","32820","Memphis, TN-MS-AR","10/10/1910","1/1/1934","6/15/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","www.brightonbancorp.com","520","67","453","0","220","0","26","0","194","718","368","65","285","-45","0","0","-45","0","-45","0","-45","-16","0","0","-45"
"22578","0","406974","1027947","Brighton Bank","Salt Lake City","UT","84121","3/31/2020","6/2/2020","NM","7101 Highland Dr.","BRIGHTON BCORP","4","0","","4","1","Salt Lake","41620","Salt Lake City, UT","1/3/1978","1/3/1978","6/1/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.brightonbank.com","2671","58","2613","0","296","0","143","","153","1626","1174","84","368","1283","0","0","1283","0","1283","0","1283","0","403","0","1283"
"23622","8406","13103","2388878","Bristol County Savings Bank","Taunton","MA","2780","3/31/2020","6/2/2020","SB","35 Broadway","BEACON BCORP","18","0","","4","0","Bristol","39300","Providence-Warwick, RI-MA","3/2/1846","1/2/1982","4/6/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.bristolcountysavings.com","21620","5024","16596","840","6822","25","447","0","6350","17834","12017","1559","4258","4744","-46603","-7925","-33934","0","-34738","804","-33934","106","409","0","3814.43"
"9523","0","807348","2736899","Bristol Morgan Bank","Oakfield","WI","53065","3/31/2020","6/2/2020","SM","103 S. Main St.","OAKFIELD BCORP INC","4","0","","4","0","Fond Du Lac","22540","Fond du Lac, WI","1/1/1901","1/1/1934","4/9/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.bristolmorganbank.com","1088","257","831","83","150","0","18","","132","955","462","123","370","-57","37","-21","1","0","1","0","1","4","0","0","-28.23"
"30306","5141","26176","3260841","Broadway Federal Bank, f.s.b.","Los Angeles","CA","90036","3/31/2020","6/2/2020","SA","5055 Wilshire Blvd, Ste 100","BROADWAY FINANCIAL CORP","3","0","","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","2/26/1947","2/26/1947","3/18/2020","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","www.broadwayfederalbank.com","4571","1627","2944","29","192","0","90","","102","2929","1978","334","617","178","0","26","152","0","152","0","152","0","400","125","152"
"15797","15396","474254","1106879","Broadway National Bank","San Antonio","TX","78209","3/31/2020","6/2/2020","N","1177 N.E. Loop 410","BROADWAY BANCSHARES INC","39","0","","4","1","Bexar","41700","San Antonio-New Braunfels, TX","2/3/1941","2/3/1941","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.broadway.bank","32154","3406","28748","1105","10095","4015","2359","","3721","27889","18144","3312","6433","9849","94","0","9943","0","9943","0","9943","392","15009","0","9849"
"17798","17777","782306","2631510","Brookline Bank","Brookline","MA","2445","3/31/2020","6/2/2020","SM","2 Harvard St.","BROOKLINE BCORP INC","33","0","","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1871","9/3/1957","2/15/2020","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.brooklinebank.com","60131","15530","44601","34259","5055","0","480","3004","1571","30087","16411","3310","10366","-14690","2354","-3642","-8694","0","-8694","0","-8694","2235","0","0","-10553.66"
"18748","14596","71457","1840753","Bruning Bank","Bruning","NE","68322","3/31/2020","6/2/2020","NM","104 Main St.","BRUNING BANCSHARES INC","5","0","","2","0","Thayer","","","9/1/1891","4/5/1963","1/14/2020","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.bruningbank.com","3717","705","3012","70","566","0","31","","535","2362","1604","444","314","1146","28","176","998","0","998","0","998","-1","870","0","974.2"
"20220","0","463203","1136344","Brunswick Bank and Trust Company","New Brunswick","NJ","8901","3/31/2020","6/2/2020","NM","439 Livingston Ave.","BRUNSWICK BCORP","6","0","","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/27/1970","7/27/1970","7/31/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","http://www.brunswickbank.com","2766","705","2061","80","305","0","191","","114","1978","1134","282","562","308","0","69","239","0","239","0","239","-8","0","0","239"
"13692","0","413758","3612244","Brunswick State Bank","Brunswick","NE","68720","3/31/2020","6/2/2020","NM","226 2nd St","BSB BANCSHARES INC","2","0","","2","1","Antelope","","","1/1/1930","1/18/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","www.brunswickstatebank.com","1785","523","1262","50","89","0","82","","7","587","356","34","197","714","0","14","700","0","700","0","700","27","0","0","700"
"57997","0","3356191","","Bryant Bank","Tuscaloosa","AL","35406","3/31/2020","6/2/2020","NM","1550 Mcfarland Blvd. N.","","16","0","","4","1","Tuscaloosa","46220","Tuscaloosa, AL","6/10/2005","6/10/2005","10/7/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bryantbank.com","16240","2610","13630","475","1887","0","780","","1107","10387","5958","1764","2665","4655","0","257","4398","0","4401","-3","4398","-71","4000","0","4398"
"6064","14159","82257","1127717","Bryant State Bank","Bryant","SD","57221","3/31/2020","6/2/2020","NM","124 Main Ave.","BRYANT BANCSHARES INC","1","0","","2","1","Hamlin","","","3/1/1915","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","WWW.BRYANTSTATEBANK.COM","588","25","563","181","202","0","4","","198","448","198","38","212","136","0","5","131","0","131","0","131","158","0","0","131"
"10618","0","1009242","1905009","BTC Bank","Bethany","MO","64424","3/31/2020","6/2/2020","NM","3606 Miller St.","BETHANY BANKSHARES INC","13","0","","2","0","Harrison","","","9/19/1919","1/1/1934","5/17/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.btcbank.bank","6802","1386","5416","225","478","0","198","","280","3889","2473","656","760","1780","-16","315","1449","0","1449","0","1449","13","0","0","1462.12"
"3402","0","24668","3488681","BTH Bank, National Association","Quitman","TX","75783","3/31/2020","6/2/2020","N","412 E. Goode St.","BT HOLDINGS INC","13","0","","4","0","Wood","","","10/21/1914","1/1/1934","6/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.bthbank.com","19390","5341","14049","3240","698","0","286","","412","5909","3399","923","1587","5598","30","923","4705","0","4705","0","4705","248","8528","0","4679.8"
"35101","0","2836306","2836294","Buckeye Community Bank","Lorain","OH","44055","3/31/2020","6/2/2020","SM","105 Sheffield Ctr.","BUCKEYE BANCSHARES INC","1","0","","4","0","Lorain","17460","Cleveland-Elyria, OH","10/12/1999","10/12/1999","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.buckeyebank.com","2021","320","1701","0","180","0","125","","55","1255","707","65","483","626","0","130","496","0","496","0","496","-10","0","0","496"
"2286","0","870913","5314748","Buckeye State Bank","Powell","OH","43065","3/31/2020","6/2/2020","NM","9494 Wedgewood Blvd.","BUCKEYE STATE BANCSHARES INC","3","0","","4","0","Delaware","18140","Columbus, OH","1/1/1885","1/1/1934","10/25/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.JOINBSB.COM","1601","443","1158","84","128","0","30","","98","1335","767","157","411","-133","376","51","192","0","192","0","192","61","0","0","-105.04"
"12121","0","316934","1492992","Buckley State Bank","Buckley","IL","60918","3/31/2020","6/2/2020","NM","102 S Railroad Ave","BUCKLEY BCORP INC","1","0","","2","0","Iroquois","","","11/19/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.buckleystatebank.com","356","38","318","0","18","0","10","","8","256","134","17","105","80","0","0","80","0","80","0","80","0","0","0","80"
"10844","14125","621441","1399578","Buena Vista National Bank","Chester","IL","62233","3/31/2020","6/2/2020","N","1309 Swanwick St.","BUENA VISTA BCORP INC","8","0","","8","0","Randolph","","","1/1/1905","1/1/1934","12/1/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.bvnb.com","2166","232","1934","30","575","0","187","","388","1620","915","220","485","859","0","195","664","0","664","0","664","25","0","0","664"
"29696","3903","108072","3835100","Buffalo Federal Bank","Buffalo","WY","82834","3/31/2020","6/2/2020","SM","106 Fort St.","CRAZY WOMAN CREEK BCORP INC","3","0","","4","0","Johnson","","","5/1/1936","6/19/1936","6/2/2014","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.buffalofed.com","1385","235","1150","202","321","0","38","","283","1197","659","96","442","72","1","12","61","0","61","0","61","157","0","0","60.16"
"11578","0","933621","","Burke & Herbert Bank & Trust Company","Alexandria","VA","22314","3/31/2020","6/2/2020","NM","100 S. Fairfax St.","","25","0","","4","0","Alexandria City","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","1/1/1852","1/1/1934","4/16/2010","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.burkeandherbertbank.com","25775","4166","21609","2087","3871","731","1466","0","1674","17748","11486","2583","3679","5645","1943","687","6901","0","6901","0","6901","5865","3733","-1135","5132.87"
"27556","15540","1404883","4352444","Burling Bank","Chicago","IL","60604","3/31/2020","6/2/2020","NM","141 W. Jackson Blvd.","BURLING BCORP INC","1","0","","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/7/1989","8/7/1989","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.burlingbank.com","1533","191","1342","65","179","0","118","","61","990","543","185","262","466","4","0","470","0","470","0","470","0","153","0","466"
"13669","0","304155","2896092","Burton State Bank","Burton","TX","77835","3/31/2020","6/2/2020","NM","515 N Main St.","BURTON BANCSHARES INC","1","0","","7","1","Washington","","","1/1/1906","1/1/1934","10/18/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.burtonbank.com","578","152","426","0","17","0","14","","3","196","117","23","56","247","-185","0","62","0","62","0","62","0","65","0","247"
"16450","10287","416245","1203602","Busey Bank","Champaign","IL","61820","3/31/2020","6/2/2020","NM","100 W. University Ave.","FIRST BUSEY CORP","88","0","","4","0","Champaign","16580","Champaign-Urbana, IL","7/8/1946","7/8/1946","10/4/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","0","www.busey.com","84459","12828","71631","17216","26980","10367","4253","0","12360","58040","29997","7478","20565","23355","1575","5547","19383","0","19383","0","19383","3414","122000","0","18138.75"
"58545","0","3606971","","Business Bank of Texas, N.A.","Austin","TX","78758","3/31/2020","6/2/2020","N","1910 W. Braker Lane, Ste 100","","1","0","","4","0","Travis","12420","Austin-Round Rock, TX","8/6/2007","8/6/2007","6/28/2019","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.businessbankoftexas.com","962","211","751","325","15","0","3","","12","739","351","67","321","-298","0","-63","-235","0","-235","0","-235","176","0","0","-235"
"16110","15723","1004256","1055687","Butte State Bank","Butte","NE","68722","3/31/2020","6/2/2020","SM","510 Thayer St.","BUTTE STATE CO","2","0","","2","1","Boyd","","","1/1/1944","1/3/1944","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","http://www.buttebank.com","484","102","382","0","47","0","14","","33","314","148","36","130","115","0","4","111","0","111","0","111","-6","200","0","111"
"20624","0","129732","1204627","Byline Bank","Chicago","IL","60601","3/31/2020","6/2/2020","NM","180 N Lasalle St.","BYLINE BCORP INC","61","0","","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/1/1972","3/1/1972","4/30/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","https://www.bylinebank.com","63166","9693","53473","14455","8008","669","1834","-309","5814","42769","24265","6318","12186","4257","756","1328","3685","0","3685","0","3685","4551","4000","608","3087.76"
"902","13272","325534","1203107","Byron Bank","Byron","IL","61010","3/31/2020","6/2/2020","NM","200 N. Walnut","BYRON BANCSHARES INC","5","0","","4","1","Ogle","","","7/1/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.byronbank.com","2629","695","1934","411","815","0","47","","768","1801","1005","167","629","537","0","12","525","0","525","0","525","-3","345","0","525"
"25249","0","754068","4970268","C3bank, National Association","Encinitas","CA","92024","3/31/2020","6/2/2020","N","850 S. Coast Hwy 101","C3 BCORP","5","0","","4","1","San Diego","41740","San Diego-Carlsbad, CA","6/1/1984","6/1/1984","6/5/2019","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.C3bank.com","4058","663","3395","250","184","0","114","","70","2197","1147","449","601","1132","0","48","1084","0","1084","0","1084","0","340","0","1084"
"34328","0","2506328","","Cache Bank and Trust","Greeley","CO","80634","3/31/2020","6/2/2020","NM","4601 W. 20th St.","","3","0","","4","0","Weld","24540","Greeley, CO","10/11/1996","10/11/1996","10/31/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.cachebankandtrust.com","755","107","648","0","53","0","13","","40","876","542","124","210","-175","33","-32","-110","0","-110","0","-110","0","0","0","-136.07"
"22134","10858","995076","2324997","Cache Valley Bank","Logan","UT","84321","3/31/2020","6/2/2020","NM","101 N. Main St.","CACHE VALLEY BANKING CO","17","0","","4","0","Cache","30860","Logan, UT-ID","10/2/1975","10/2/1975","5/20/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","http://www.cachevalleybank.com","18951","2484","16467","480","1707","0","175","0","1532","8560","5627","1042","1891","9134","0","2285","6849","0","6849","0","6849","-106","1817","0","6849"
"4999","10349","4262534","4882802","Cadence Bank, N.A.","Atlanta","GA","30309","3/31/2020","6/2/2020","N","1349 W. Peachtree St, # 100","CADENCE BCORP","105","0","","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","5/1/1887","1/1/1934","1/1/2019","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","0","www.cadencebank.com","192754","35557","157197","83429","33060","4816","6536","1582","20126","536711","50456","11101","475154","-429883","2439","-30825","-396619","0","-396619","0","-396619","32484","125805","0","-398887.27"
